subject,order,response,item,uttrID,stimulus,context,error,error_uPOS,error_class,repair,repair_uPOS,repair_class,subs_position,target,group,condition,confidence,RT,correction_category,corrected_target,target_correction_category,target_correction,only_substitution
ac665275b44dd03a38f303f07dba6bcc,80,A: What would be the first thing you'd cut,819,70738,A: What would be the first thing you'd cut,B: I would say there has <br> A: What would you start cutting f-,,,,,,,,A: What would be the first thing you'd cut,3,fluent,78,243,uncorrected,FALSE,n/a,n/a,TRUE
ac665275b44dd03a38f303f07dba6bcc,38,B: and one of the things with Chrysler right now is their warranties that they have,319,40517,B: and one of the things with Chrysler right now is their warranties that they have,A: That makes it very frustrating <br> B: And I look ,their,PRON,CLOSED,the,DET,CLOSED,11,B: and one of the things with Chrysler right now is the warranties that they have,3,error,84,283,uncorrected,FALSE,n/a,n/a,TRUE
ac665275b44dd03a38f303f07dba6bcc,96,B: And uh we all look forward to it,1011,31099,B: And uh we all look forward to it,B: Now we do have to work you know the day <br> but we do get many days off,,,,,,,,B: And uh we all look forward to it,3,fluent,92,279,uncorrected,FALSE,n/a,n/a,TRUE
ac665275b44dd03a38f303f07dba6bcc,82,A: And then the rest is whatever you want to put in if you put more than that or something like that,843,50427,A: And then the rest is whatever you want to put in if you put more than that or something like that,A: They kind of match up to you <br> if you put six percent they match up to six percent,,,,,,,,A: And then the rest is whatever you want to put in if you put more than that or something like that,3,fluent,88,253,uncorrected,FALSE,n/a,n/a,TRUE
ac665275b44dd03a38f303f07dba6bcc,45,B: I just you knowI I don't know what kind of what or what long it will take for you know our country to start saying Hey this is too much,402,66143,B: I just you knowI I don't know what kind of what or what long it will take for you know our country to start saying Hey this is too much,B: Right <br> well I think we're going to see a streamlining in the government,what,PRON,CLOSED,how,ADV,OPEN,13,B: I just you knowI I don't know what kind of what or how long it will take for you know our country to start saying Hey this is too much,3,error,78,315,uncorrected,FALSE,n/a,n/a,TRUE
ac665275b44dd03a38f303f07dba6bcc,98,A: And she said oh that's too ba,1035,15383,A: And she said oh that's too bad,A: And I decided I'd take my friend over and show him the dog <br> and so I got over there,,,,,,,,A: And she said oh that's too bad,3,fluent,99,280,corrected,FALSE,n/a,n/a,TRUE
ac665275b44dd03a38f303f07dba6bcc,99,A: But haven't done that yet,1047,76602,A: But haven't done that yet,A: And then in the summer I'll plant petunias or something that's colorful <br> and like that blooms a lot,,,,,,,,A: But haven't done that yet,3,fluent,73,254,uncorrected,FALSE,n/a,n/a,TRUE
ac665275b44dd03a38f303f07dba6bcc,60,B: I don't know what it's like around uh Hattiesburg,579,51110,B: I don't know what it's like around uh Hattiesburg,B: But uh we feel real fortunate <br> and we were able to uh just uh choose in the marketplace,,,,,,,,B: I don't know what it's like around uh Hattiesburg,3,fluent,99,317,uncorrected,FALSE,n/a,n/a,TRUE
ac665275b44dd03a38f303f07dba6bcc,39,B: I'm sure she's you know dead now because my grandmother died in twenty years ago,331,81712,B: I'm sure she's you know dead now because my grandmother died in twenty years ago,A: And she <br> B: My grandmother's uh sister who would be somewhere in West Virginia ,in,ADP,CLOSED,about,ADV,OPEN,12,B: I'm sure she's you know dead now because my grandmother died about twenty years ago,3,error,99,266,uncorrected,FALSE,n/a,n/a,TRUE
ac665275b44dd03a38f303f07dba6bcc,67,A: But I really think that uh the educational establishment has become part of the problem,663,55741,A: But I really think that uh the educational establishment has become part of the problem,A: And I'm really sad to say this <br> I never thought I would have,,,,,,,,A: But I really think that uh the educational establishment has become part of the problem,3,fluent,84,230,uncorrected,FALSE,n/a,n/a,TRUE
ac665275b44dd03a38f303f07dba6bcc,90,A: There's no love for the Broncos,939,78217,A: There's no love for the Broncos,A: I've lived in uh Denver <br> but I don't like the Broncos,,,,,,,,A: There's no love for the Broncos,3,fluent,82,73,uncorrected,FALSE,n/a,n/a,TRUE
ac665275b44dd03a38f303f07dba6bcc,23,A: Uh do you have any handicraft type things I think was the question,138,104621,A: Uh do you have any handicraft type things I think was the question,B: I'm not quite that bad <br> I'm just a weekend cyclist,have,VERB,OPEN,do,VERB,OPEN,4,A: Uh do you do any handicraft type things I think was the question,3,error,85,279,uncorrected,FALSE,n/a,n/a,TRUE
ac665275b44dd03a38f303f07dba6bcc,85,A: I made some afghans and that kind of stuff,879,45872,A: I made some afghans and that kind of stuff,A: And that's what I find in making the dolls and things that it gives me something that I can create <br> and I like to crochet and knit,,,,,,,,A: I made some afghans and that kind of stuff,3,fluent,91,291,uncorrected,FALSE,n/a,n/a,TRUE
ac665275b44dd03a38f303f07dba6bcc,68,A: But you don't have to,675,81242,A: But you don't have to,B: So how long are we suppose to talk for <br> A: Well you can talk for ten minutes,,,,,,,,A: But you don't have to,3,fluent,99,279,uncorrected,FALSE,n/a,n/a,TRUE
ac665275b44dd03a38f303f07dba6bcc,40,A: it's hard to put the finger on uh what's worse you the acid rain situation or the ozone depletion um with uh your hydrocarbons uh causing the damage in which,343,66007,A: it's hard to put the finger on uh what's worse you the acid rain situation or the ozone depletion um with uh your hydrocarbons uh causing the damage in which,A: Yeah <br> uh,you,PRON,CLOSED,know,VERB,OPEN,11,A: it's hard to put the finger on uh what's worse know the acid rain situation or the ozone depletion um with uh your hydrocarbons uh causing the damage in which,3,error,76,208,uncorrected,FALSE,n/a,n/a,TRUE
ac665275b44dd03a38f303f07dba6bcc,76,A: Um actually have been to the movies um,771,7047,A: Um actually have been to the movies um,A: Well I guess I will have to see it then <br> B: What have you seen lately,,,,,,,,A: Um actually have been to the movies um,3,fluent,99,303,uncorrected,FALSE,n/a,n/a,TRUE
ac665275b44dd03a38f303f07dba6bcc,77,A: And some people said to me well that's our wintertime,783,48679,A: And some people said to me well that's our wintertime,A: I think however that's like February <br> Uh I know it did it all February,,,,,,,,A: And some people said to me well that's our wintertime,3,fluent,82,269,uncorrected,FALSE,n/a,n/a,TRUE
ac665275b44dd03a38f303f07dba6bcc,79,A: I want to go see that,807,94196,A: I want to go see that,A: I think it's time we had a lady abuse the guys movie <br> It's about time for one of those,,,,,,,,A: I want to go see that,3,fluent,99,230,uncorrected,FALSE,n/a,n/a,TRUE
ac665275b44dd03a38f303f07dba6bcc,46,A: and they will be passed on to them when they get married and leave,414,61329,A: and they will be passed on to them when they get married and leave,A: But it was uh and it was and you know it was fun <br> but that's a tradition,they,PRON,CLOSED,those,DET,CLOSED,2,A: and those will be passed on to them when they get married and leave,3,error,99,268,uncorrected,FALSE,n/a,n/a,TRUE
ac665275b44dd03a38f303f07dba6bcc,88,A: And I thought well the loss that I would feel at losing my mother someone else would feel that about that person,915,49951,A: And I thought well the loss that I would feel at losing my mother someone else would feel that about that person,A: Wouldn't you want to see them killed for the punishment <br> But then I thought about it,,,,,,,,A: And I thought well the loss that I would feel at losing my mother someone else would feel that about that person,3,fluent,96,255,uncorrected,FALSE,n/a,n/a,TRUE
ac665275b44dd03a38f303f07dba6bcc,84,B: And when I got up there the car,867,94642,B: And when I got up there the car,B: And oh I took my car up there to their house <br> and um I guess I had a crack in the block,,,,,,,,B: And when I got up there the car,3,fluent,85,267,uncorrected,FALSE,n/a,n/a,TRUE
ac665275b44dd03a38f303f07dba6bcc,87,B: See if I can make my telephone cord stretch far enough,903,543,B: See if I can make my telephone cord stretch far enough,B: Uh his name is TQ or something like that <br> And my notebook is somewhere around here,,,,,,,,B: See if I can make my telephone cord stretch far enough,3,fluent,99,268,uncorrected,FALSE,n/a,n/a,TRUE
ac665275b44dd03a38f303f07dba6bcc,50,A: And there are substantial nasty penalties um if you try to avoid that,462,51845,A: And there r- s- substantial nasty penalties um if you try to avoid that,A: Usually the person ordering doesn't pay <br> But the accounting department will uh suck up all the bills at the end of the month and realize how much they have to pay,you,PRON,CLOSED,businesses,NOUN,OPEN,10,A: And there r- s- substantial nasty penalties um if businesses try to avoid that,3,error,75,242,uncorrected,FALSE,n/a,n/a,TRUE
ac665275b44dd03a38f303f07dba6bcc,69,B: Uh they have a massage parlor,687,93755,B: Uh they have a massage parlor,B: They always have bingo <br> They have a casino,,,,,,,,B: Uh they have a massage parlor,3,fluent,96,277,uncorrected,FALSE,n/a,n/a,TRUE
ac665275b44dd03a38f303f07dba6bcc,48,A: And I went on and sold it,439,65014,A: And I went on and sold it,B: Um <br> A: Almost had it done ,on,ADP,CLOSED,ahead,ADV,OPEN,4,A: And I went ahead and sold it,3,error,99,291,uncorrected,FALSE,n/a,n/a,TRUE
ac665275b44dd03a38f303f07dba6bcc,83,B: I was raised in a generation we didn't need all those things,855,41790,B: I was raised in a generation we didn't need all those things,B: And they're back to work <br> and you know I agree with you,,,,,,,,B: I was raised in a generation we didn't need all those things,3,fluent,67,244,uncorrected,FALSE,n/a,n/a,TRUE
ac665275b44dd03a38f303f07dba6bcc,34,A: Uh I have a eleven year old daughter now who's saying gee Dad I want to be an allergist,271,39806,A: Uh I have a eleven year old daughter now who's saying gee Dad I want to be an allergist,A: I know <br> And boy it gets really scary when you start talking to them,a,DET,CLOSED,an,DET,CLOSED,4,A: Uh I have an eleven year old daughter now who's saying gee Dad I want to be an allergist,3,error,76,265,uncorrected,FALSE,n/a,n/a,TRUE
9a64e2be6a13cff833c4df2d937f3728,70,A: And we have a little Halloween talent show tonight,699,105080,A: And we have a little Halloween talent show tonight,A: Well I'm mother of four <br> so basically I'm just real busy with my kids right now in sports,,,,,,,,A: And we have a little Halloween talent show tonight,3,fluent,81,384,uncorrected,FALSE,n/a,n/a,TRUE
9a64e2be6a13cff833c4df2d937f3728,65,A: I just do not care for it,639,75533,A: I just do not ca-,B: Well what kind of music do you not like <br> A: Well like I say the acid rock,,,,,,,,A: I just do not ca-,3,fluent,61,89,uncorrected,FALSE,n/a,n/a,TRUE
9a64e2be6a13cff833c4df2d937f3728,29,A: But uh we've been here sixteen years,211,33497,A: But uh we've been here sixteen years,A: And I think <br> uh you know fortunately the sirens and everything we hear are over on Spring Creek,been,VERB,OPEN,lived,VERB,OPEN,4,A: But uh we've lived here sixteen years,3,error,99,156,uncorrected,FALSE,n/a,n/a,TRUE
9a64e2be6a13cff833c4df2d937f3728,16,A: But um so I'm kind of glad they have a longer class on Tuesday now that I can just kill two nights and uh get a reasonable amount of workout in,53,29166,A: But um so I'm kind of glad they have a longer class on Tuesday now that I can just kill two nights and uh get a reasonable amount of workout in,A: Of course I feel like once I've done it if I'm sweaty I might as well do an extra thirty minutes because you've already kind of shot your night <br> B: Right ,Tuesday,PROPN,OPEN,Thursday,PROPN,OPEN,14,A: But um so I'm kind of glad they have a longer class on Thursday now that I can just kill two nights and uh get a reasonable amount of workout in,3,error,81,168,uncorrected,FALSE,n/a,n/a,TRUE
9a64e2be6a13cff833c4df2d937f3728,60,B: I don't know what it's like around uh Hattiesburg,579,51110,B: I don't know what it's like around uh Hattiesburg,B: But uh we feel real fortunate <br> and we were able to uh just uh choose in the marketplace,,,,,,,,B: I don't know what it's like around uh Hattiesburg,3,fluent,97,117,uncorrected,FALSE,n/a,n/a,TRUE
